WL(nm),ALI MS-1,ALI MS-2,ALI MS-3,ALI MS-4,ALI MS-4p,ALI MS-5p,ALI MS-5,ALI MS-7
2366,0,0,0,0,0,0,0,0.41435
2367,0,0,0,0,0,0,0,0.38851
2368,0,0,0,0,0,0,0,0.36417
2369,0,0,0,0,0,0,0,0.3401
2370,0,0,0,0,0,0,0,0.31716
2371,0,0,0,0,0,0,0,0.29515
2372,0,0,0,0,0,0,0,0.27461
2373,0,0,0,0,0,0,0,0.2549
2374,0,0,0,0,0,0,0,0.23656
2375,0,0,0,0,0,0,0,0.22078
2376,0,0,0,0,0,0,0,0.20399
2377,0,0,0,0,0,0,0,0.1892
2378,0,0,0,0,0,0,0,0.17561
2379,0,0,0,0,0,0,0,0.16219
2380,0,0,0,0,0,0,0,0.15002
2381,0,0,0,0,0,0,0,0.13912
2382,0,0,0,0,0,0,0,0.12842
2383,0,0,0,0,0,0,0,0.11846
2384,0,0,0,0,0,0,0,0.10987
2385,0,0,0,0,0,0,0,0.10131
2386,0,0,0,0,0,0,0,0.09368
2387,0,0,0,0,0,0,0,0.0866
2388,0,0,0,0,0,0,0,0.08005
2389,0,0,0,0,0,0,0,0.07417
2390,0,0,0,0,0,0,0,0.06873
2391,0,0,0,0,0,0,0,0.06375
2392,0,0,0,0,0,0,0,0.05885
2393,0,0,0,0,0,0,0,0.0546
2394,0,0,0,0,0,0,0,0.05065
2395,0,0,0,0,0,0,0,0.04689
2396,0,0,0,0,0,0,0,0.0434
2397,0,0,0,0,0,0,0,0.04051
2398,0,0,0,0,0,0,0,0.0375
2399,0,0,0,0,0,0,0,0.03491
2400,0,0,0,0,0,0,0,0.03238
2401,0,0,0,0,0,0,0,0.02997
2402,0,0,0,0,0,0,0,0.02772
2403,0,0,0,0,0,0,0,0.02587
2404,0,0,0,0,0,0,0,0.02394
2405,0,0,0,0,0,0,0,0.02226
2406,0,0,0,0,0,0,0,0.02065
2407,0,0,0,0,0,0,0,0.01919
2408,0,0,0,0,0,0,0,0.01782
2409,0,0,0,0,0,0,0,0.0167
2410,0,0,0,0,0,0,0,0.01551
2411,0,0,0,0,0,0,0,0.01446
2412,0,0,0,0,0,0,0,0.01351
2413,0,0,0,0,0,0,0,0.01252
2414,0,0,0,0,0,0,0,0.01175
2415,0,0,0,0,0,0,0,0.01094
2416,0,0,0,0,0,0,0,0.01016
2417,0,0,0,0,0,0,0,0.00959
2418,0,0,0,0,0,0,0,0.00895
2419,0,0,0,0,0,0,0,0.00838
2420,0,0,0,0,0,0,0,0.00784
2421,0,0,0,0,0,0,0,0.00733
2422,0,0,0,0,0,0,0,0.00683
2423,0,0,0,0,0,0,0,0.00648
2424,0,0,0,0,0,0,0,0.00606
2425,0,0,0,0,0,0,0,0.00563
2426,0,0,0,0,0,0,0,0.00526
2427,0,0,0,0,0,0,0,0.00498
2428,0,0,0,0,0,0,0,0.00466
2429,0,0,0,0,0,0,0,0.00439
2430,0,0,0,0,0,0,0,0.00413
2431,0,0,0,0,0,0,0,0.00387
2432,0,0,0,0,0,0,0,0.00367
2433,0,0,0,0,0,0,0,0.00334
2434,0,0,0,0,0,0,0,0.00328
2435,0,0,0,0,0,0,0,0.00298
2436,0,0,0,0,0,0,0,0.00288
2437,0,0,0,0,0,0,0,0.00265
2438,0,0,0,0,0,0,0,0.00254
2439,0,0,0,0,0,0,0,0.00242
2440,0,0,0,0,0,0,0,0.00224
2441,0,0,0,0,0,0,0,0.00212
2442,0,0,0,0,0,0,0,0.00198
2443,0,0,0,0,0,0,0,0.00189
2444,0,0,0,0,0,0,0,0.00179
2445,0,0,0,0,0,0,0,0.00163
2446,0,0,0,0,0,0,0,0.00154
2447,0,0,0,0,0,0,0,0.0015
2448,0,0,0,0,0,0,0,0.00138
2449,0,0,0,0,0,0,0,0.0013
2450,0,0,0,0,0,0,0,0.00123
2451,0,0,0,0,0,0,0,0.00117
2452,0,0,0,0,0,0,0,0.00109
2453,0,0,0,0,0,0,0,0.00104
2454,0,0,0,0,0,0,0,0.001
2455,0,0,0,0,0,0,0,0.00093
2456,0,0,0,0,0,0,0,0.00085
2457,0,0,0,0,0,0,0,0.00086
2458,0,0,0,0,0,0,0,0.00078
2459,0,0,0,0,0,0,0,0.00071
2460,0,0,0,0,0,0,0,0.00067
2461,0,0,0,0,0,0,0,0.00066
2462,0,0,0,0,0,0,0,0.00061
2463,0,0,0,0,0,0,0,0.0006
2464,0,0,0,0,0,0,0,0.00056
2465,0,0,0,0,0,0,0,0.00051
2466,0,0,0,0,0,0,0,0.00049
2467,0,0,0,0,0,0,0,0.00045
2468,0,0,0,0,0,0,0,0.00047
2469,0,0,0,0,0,0,0,0.00039
2470,0,0,0,0,0,0,0,0.00042
2471,0,0,0,0,0,0,0,0.00035
2472,0,0,0,0,0,0,0,0.00039
2473,0,0,0,0,0,0,0,0.0003
2474,0,0,0,0,0,0,0,0.00032
2475,0,0,0,0,0,0,0,0.00031
2476,0,0,0,0,0,0,0,0.00028
2477,0,0,0,0,0,0,0,0.00027
2478,0,0,0,0,0,0,0,0.00023
2479,0,0,0,0,0,0,0,0.00025
2480,0,0,0,0,0,0,0,0.00025
2481,0,0,0,0,0,0,0,0.00021
2482,0,0,0,0,0,0,0,0.00023
2483,0,0,0,0,0,0,0,0.00017
2484,0,0,0,0,0,0,0,0.0002
2485,0,0,0,0,0,0,0,0.00021
2486,0,0,0,0,0,0,0,0.00019
2487,0,0,0,0,0,0,0,0.00018
2488,0,0,0,0,0,0,0,0.00016
2489,0,0,0,0,0,0,0,0.00017
2490,0,0,0,0,0,0,0,0.00017
2491,0,0,0,0,0,0,0,0.00017
2492,0,0,0,0,0,0,0,0.00016
2493,0,0,0,0,0,0,0,0.00012
2494,0,0,0,0,0,0,0,0.00014
2495,0,0,0,0,0,0,0,0.00013
2496,0,0,0,0,0,0,0,0.00014
2497,0,0,0,0,0,0,0,0.00013
2498,0,0,0,0,0,0,0,0.00013
2499,0,0,0,0,0,0,0,0.0001
2500,0,0,0,0,0,0,0,0.00011
2501,0,0,0,0,0,0,0,0.00013
2502,0,0,0,0,0,0,0,0.00013
2503,0,0,0,0,0,0,0,0.00012
2504,0,0,0,0,0,0,0,0.0001
2505,0,0,0,0,0,0,0,0.00012
2506,0,0,0,0,0,0,0,0.00011
2507,0,0,0,0,0,0,0,0.00011
2508,0,0,0,0,0,0,0,0.0001
2509,0,0,0,0,0,0,0,0.00011
2510,0,0,0,0,0,0,0,0.00007
2511,0,0,0,0,0,0,0,0.00009
2512,0,0,0,0,0,0,0,0.00009
2513,0,0,0,0,0,0,0,0.0001
2514,0,0,0,0,0,0,0,0.00008
2515,0,0,0,0,0,0,0,0.00008
2516,0,0,0,0,0,0,0,0.00007
2517,0,0,0,0,0,0,0,0.00009
2518,0,0,0,0,0,0,0,0.00006
2519,0,0,0,0,0,0,0,0.00007
2520,0,0,0,0,0,0,0,0.00007
2521,0,0,0,0,0,0,0,0.00008
2522,0,0,0,0,0,0,0,0.00006
2523,0,0,0,0,0,0,0,0.00006
2524,0,0,0,0,0,0,0,0.00009
2525,0,0,0,0,0,0,0,0.00006
2526,0,0,0,0,0,0,0,0.00007
2527,0,0,0,0,0,0,0,0.00006
2528,0,0,0,0,0,0,0,0.00007
2529,0,0,0,0,0,0,0,0.00006
2530,0,0,0,0,0,0,0,0.00007
2531,0,0,0,0,0,0,0,0.00006
2532,0,0,0,0,0,0,0,0.00004
2533,0,0,0,0,0,0,0,0.00003
2534,0,0,0,0,0,0,0,0.00005
2535,0,0,0,0,0,0,0,0.00005
2536,0,0,0,0,0,0,0,0.00004
2537,0,0,0,0,0,0,0,0.00003
2538,0,0,0,0,0,0,0,0.00005
2539,0,0,0,0,0,0,0,0.00006
2540,0,0,0,0,0,0,0,0.00005
2541,0,0,0,0,0,0,0,0.00005
2542,0,0,0,0,0,0,0,0.00004
2543,0,0,0,0,0,0,0,0.00005
2544,0,0,0,0,0,0,0,0.00007
2545,0,0,0,0,0,0,0,0.00004
2546,0,0,0,0,0,0,0,0.00002
2547,0,0,0,0,0,0,0,0.00007
2548,0,0,0,0,0,0,0,0.00002
2549,0,0,0,0,0,0,0,0.00004
2550,0,0,0,0,0,0,0,0.00004
